Wavelength_nm,Fit_0.9314_WL_1450.0nm_BW_5nm,Fit_0.8906_WL_1460.0nm_BW_5nm,Fit_0.8826_WL_1470.0nm_BW_5nm,Fit_0.8482_WL_1480.0nm_BW_20nm,Fit_0.8893_WL_1490.0nm_BW_10nm,Fit_0.9327_WL_1500.0nm_BW_5nm,Fit_0.9066_WL_1510.0nm_BW_10nm,Fit_0.8078_WL_1520.0nm_BW_10nm,Fit_0.9432_WL_1530.0nm_BW_5nm,Fit_0.8368_WL_1540.0nm_BW_10nm,Fit_0.9001_WL_1540.0nm_BW_10nm,Fit_0.7750_WL_1550.0nm_BW_20nm
1404.0,2.891077957275116e-05,0.015544128907240114,0.0009925794868618802,0.01456473476577011,0.015492490890487088,4.3877577243868956e-05,0.005851568971866134,0.022877196344461496,0.0008556843353559729,0.0012798096323684744,0.0017156113544809562,0.012323261319735766
1404.3999999999999,0.001835269605194676,0.015584257846154756,0.0010374030125086123,0.017357735041799438,0.015778223549709442,2.093689712635493e-06,0.0028308392388007647,0.030680787619190873,0.0009429737607113874,0.0016142669165775672,0.0021960954859620145,0.012371631283060926
1404.8,0.0034840178858887507,0.015610532925452883,0.0010587720836615618,0.019553238450747516,0.016060537716924117,5.50315855689116e-05,0.0018229831408054617,0.06583827907598476,0.003206004543727109,0.0019167630021742115,0.0014302553078287283,0.012352655387778381
1405.1999999999998,0.0009988863134967765,0.015479077450306153,0.0009308360403757193,0.02095089160283212,0.01606009382498691,5.254307247465412e-05,0.005995897096108195,0.004986122796217816,0.0005556908677775421,0.0020588418918054126,0.0016855855954989736,0.012263615078504991
1405.6,0.0004344088028234574,0.015527943526114727,0.0009737840946102846,0.02141853481866321,0.016403047846052177,2.6164584133856974e-06,0.00277421894007379,0.06467980164391617,0.0013144807480173317,0.0019802321557489543,0.002247802436620061,0.012332307392810299
1406.0,0.00336497694752086,0.015589327651806336,0.0009960461773076352,0.02090274464669393,0.01664372397768933,4.141821013486998e-05,0.0019136631165752528,0.038347640653980525,0.0031472599546960513,0.001715793570250453,0.0014877976530108768,0.012283034780265841
1406.4,0.0028261830356233458,0.015447434358499604,0.0008687365575872669,0.019435486644214812,0.016675083213787058,5.7476111226608886e-05,0.0061331135653686,0.01356492913489788,0.00032857094387184183,0.0013821080627102003,0.0016486500977870812,0.012208044971693283
1406.8,9.432549621920208e-05,0.015493761934347011,0.000908799439487545,0.017136166870164143,0.017064201614029117,7.18801879689912e-06,0.0027565544201528054,0.0740151090028403,0.001685806643634095,0.0011279869048577312,0.002295896716374112,0.012290302074167847
1407.1999999999998,0.0019260345711217815,0.015600937826615398,0.000932837467495526,0.014207580239839859,0.01726273981163399,2.8928304030111225e-05,0.001978406048234367,0.012970179715889669,0.003023403246749764,0.0010694647439114457,0.0015590915445493688,0.012209169066766262
1407.6,0.004114794747400299,0.015452512769325211,0.000806427510602352,0.010923887096363391,0.017341200213210846,5.8261314452669615e-05,0.006266502944049954,0.0444838864993586,0.00017516380069910282,0.0012383654262731688,0.0016063013372881454,0.012156757457958526
1408.0,0.0014224995853196953,0.015479684587609755,0.0008426085643637555,0.007609208281448573,0.017763184055789916,1.4242308285103683e-05,0.0027792516787853794,0.05664687040738104,0.0020382199602825683,0.0015679659146075014,0.0023368844862748047,0.012244138456595234
1408.3999999999999,0.0003683369168489838,0.01564203924892572,0.0008691936994541164,0.0046069352560310535,0.017923794357447134,1.9129849263620646e-05,0.002013831491000467,0.004562361391832653,0.002854512486515789,0.0019217527356573656,0.0016457681500885682,0.012132415042538997
1408.8,0.0037452143836759514,0.015499076557730121,0.0007440878277507266,0.0022422337616278057,0.018061911806208548,5.5371591258013614e-05,0.00639759123740838,0.07053116305571286,9.016314994041936e-05,0.0021518099741201346,0.0015610097301040416,0.012109445320373238
1409.2,0.0035937715630602403,0.015485619058791348,0.0007754096516626963,0.0007827859515549984,0.018502405026487458,2.1995907151675428e-05,0.0028443854195657928,0.030044886799025228,0.0023594929205032916,0.002161734508905015,0.002366796775072499,0.012192715250962416
1409.6,0.0002527328712030106,0.015706701178553262,0.0008051670270697003,0.0004045017647548467,0.018633738358541745,1.2855274523509517e-05,0.0020177290768060374,0.019984254813063148,0.0026590295739949126,0.0019482916767544249,0.0017487853272925543,0.012054176017346357
1409.9999999999998,0.0019297908259570179,0.015592336666427956,0.0006819272022836694,0.0011687746769427681,0.01884052356636196,5.000752491662179e-05,0.0065259675753329555,0.07139667620430658,6.432133753695209e-05,0.0016044449232781323,0.0015163929735922104,0.012065393061872716
1410.3999999999999,0.004871120031594603,0.015515187962499913,0.0007074481977717864,0.003015595058657515,0.019285365965479702,2.8911031341457307e-05,0.0029548498066202505,0.009495898287543368,0.0026430944190378182,0.0012811691495397141,0.0023814080388699383,0.012135359395638434
1410.8,0.0020933110907361214,0.015786270649989182,0.0007408201477525694,0.005773180834074356,0.019399961049158167,1.0051358576005052e-05,0.0019891236100022347,0.04988513400476133,0.00245268545193385,0.0011228915743337145,0.0018680381130123079,0.01197574284850108
1411.1999999999998,0.00027785380047833753,0.015735763814497847,0.0006201836551917938,0.009181126294213117,0.019680338180423126,4.372066193972411e-05,0.0066491251431044325,0.05256811103165536,8.63513932791298e-05,0.0012044706689715952,0.0014773133647123314,0.012023612038549495
1411.6,0.004087294518215707,0.015577584584878944,0.0006390266384964639,0.012921726614530818,0.020116821141651618,3.410591445850439e-05,0.003114357536890682,0.005148093072899799,0.0028870610318344884,0.0014981986819091074,0.0023765911640242143,0.012071817162992422
1412.0,0.004628149359512371,0.01587074174082853,0.0006762345830355856,0.016653705554572296,0.020230301214121005,9.895528483849547e-06,0.0019284775150071466,0.07118288449160712,0.0022480523239421426,0.001885453911415496,0.0020019369313877397,0.011898178995916261
1412.4,0.0005890845390944046,0.01592770043674102,0.0005591204889888401,0.020043770511719097,0.02058485822495009,3.790974743972529e-05,0.006762324210276958,0.028349333310562885,0.00014440420642163035,0.0022070281565502005,0.00144984622152169,0.0119829807104191
