Lambda,DC,w,w_c,N,Fitness,generation,fitness_strategy
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,21,reflection_band
3.153286238684093e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5854541156729014,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,72,0.5825643473296376,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.078971228271765e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5655714145572799,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,4.0343688064350875e-07,52,0.004925048195402296,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,65,0.5835002848995852,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,416,0.5793002799894726,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,54,0.5792335302555209,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1537791266886974e-07,0.4440050872654322,5.048588469916937e-07,3.2620781254497206e-07,52,0.5804068503499065,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,21,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,21,reflection_band
3.1557885063966555e-07,0.43597730830690595,5.048588469916937e-07,3.2620781254497206e-07,52,0.5859135709935619,22,reflection_band
3.1557885063966555e-07,0.43597730830690595,5.048588469916937e-07,3.2620781254497206e-07,52,0.5859135709935619,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
2.494719653138947e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.002550836402979945,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,53,0.5853131529338289,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.383797106160782e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.06318672672983,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,1.9463607270550205e-07,39,0.004685553853341632,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.357928069353606e-07,52,0.2314850100368092,22,reflection_band
3.160595438608287e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5849121414545628,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.252456101323171e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.534092469048918,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5865032434259764,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,22,reflection_band
3.1537791266886974e-07,0.42127890005936647,5.048588469916937e-07,3.2620781254497206e-07,39,0.5650263895025742,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,76,0.5775790083249678,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,22,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.011197562239159e-07,3.2620781254497206e-07,39,0.5699105375411138,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,23,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.309179871691928e-07,52,0.5529248430112155,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,16,0.5488567216456623,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.4492204103377803,5.048588469916937e-07,3.2620781254497206e-07,52,0.5710435491306983,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1557885063966555e-07,0.4560953408888118,5.048588469916937e-07,3.2620781254497206e-07,39,0.5629881190183716,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.013575983648362e-07,3.2620781254497206e-07,39,0.5684276003908437,23,reflection_band
3.1537791266886974e-07,0.43120144507934843,5.048588469916937e-07,3.2620781254497206e-07,39,0.5762208840944901,23,reflection_band
3.1557885063966555e-07,0.43597730830690595,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886563290666861,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,372,0.5793002957383903,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,52,0.5857607231501356,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.397360569369415e-07,39,0.0416264360566801,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,23,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.382334877145759e-07,39,0.05943648451068373,24,reflection_band
3.1537791266886974e-07,0.42199079726679634,5.048588469916937e-07,3.2620781254497206e-07,39,0.5648021953483359,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.7038655596887336e-07,39,0.08931716056928332,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.11496220339022e-07,3.2620781254497206e-07,39,0.5702330582709635,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.31283535976144133,5.048588469916937e-07,3.2620781254497206e-07,39,0.011297472003633917,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.498092812532706e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.022333395504592242,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.4368128319001636,5.048588469916937e-07,3.2620781254497206e-07,39,0.5878177731063523,24,reflection_band
3.1537791266886974e-07,0.4305310159775511,5.048588469916937e-07,3.2620781254497206e-07,39,0.5747321506289799,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,20,0.5983845070612249,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.2714698150346063e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5004442582626344,24,reflection_band
3.499948817330418e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.021444296879982245,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,24,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,20,0.5993173862973107,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.108277011080218e-07,3.2620781254497206e-07,39,0.5708844102649064,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1537791266886974e-07,0.4219081166851392,5.048588469916937e-07,3.2620781254497206e-07,39,0.5648192762873123,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,20,0.5993173862973107,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,20,0.5993173862973107,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.2030111955958645e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5741128928995589,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.4260676789049595,5.048588469916937e-07,3.2620781254497206e-07,39,0.569015362809457,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5886165987021141,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.44714408071861e-07,39,0.24872077969330283,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,21,0.591386793217852,25,reflection_band
3.1537791266886974e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,20,0.5983845070612249,25,reflection_band
3.1557885063966555e-07,0.43738953053256985,5.048588469916937e-07,3.2620781254497206e-07,39,0.5901103793103899,25,reflection_band
