Lambda,DC,w,N,w_c,H,alpha_param,beta,S,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.5934299703045873,-2.33583294333175,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,9,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.121510107368504,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3398448197704442,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.386386044334389e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.49996370559379005,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.238665396059867e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.499902024580062,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.837107638924421e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,2,0.49987696791548497,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.33583294333175,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,11,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4969914579768735,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.1548721318026473e-07,9,2.4104099750151686,-2.121510107368504,3,0.4999676299308485,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.051048767352559,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.5934299703045873,-2.33583294333175,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.530756772278962e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.49997289726726823,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.353098123174631e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.49995859930084097,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.33583294333175,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,63,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.051048767352559,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3398448197704442,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3398448197704442,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.347921120173409e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999667676030967,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.4961620494602363,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.5934299703045873,-2.33583294333175,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,1.4629138628562485e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4846343257341427,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,64,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,9,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.5924328294205474,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.4961620494602363,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.204219914099747,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,4,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,12,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.051048767352559,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.3309665325560425,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,7,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,2,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3690559868458808e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.499981161783652,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.4961620494602363,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.3017393526658264e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.4104099750151686,-2.2130208221241525,3,0.4999813626950265,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
2.215283680946156e-07,0.1,5.434901400216761e-07,2,4.2479404757346904e-07,10,2.3309665325560425,-2.2130208221241525,3,0.4999030336463351,65,reflection_band,1450.0,5.0,20,0.5,0.2,0.3
