Lambda,DC,w,N,w_c,H,alpha_param,beta,S,Fitness,generation,fitness_strategy,target_center_nm,target_bw_nm,target_trans_bw_nm,w_rej,w_pass,w_trans
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,14,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,305,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7588516005651746,14,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,14,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.155063617238288e-07,291,3.3240508937906304e-07,7,1.8916363480287282,-1.1222874125609108,8,0.6155014531574089,14,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.934799401027792,-1.1222874125609108,8,0.763870423222768,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.2254294282373727e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.5370779876195834,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,261,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.74600670860138,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7627290836192853,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.3493377181804247e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,-0.35631760430738924,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,59,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.4166901313633192,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7610887607896913,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7627290836192853,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.111673869878789e-07,291,3.2893390959030315e-07,7,1.8916363480287282,-1.1222874125609108,8,0.5830139715956678,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7610887607896913,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7627290836192853,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.7950956713308637,-1.1222874125609108,8,0.7591802680299888,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7610887607896913,15,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,9,1.8916363480287282,-1.1222874125609108,8,0.7635831862490626,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.1509549228326493e-07,283,3.32076393826612e-07,8,1.8916363480287282,-1.1222874125609108,8,0.6037129453429979,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.0293423032997429,8,0.7449657233472755,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,284,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7640739574134996,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.7833871045069316,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.033503137315893744,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5788256154859251,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.6377147724087041,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.3816334057670683e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.3469140050892387,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.3849631886805917e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.3783434957006303,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7627290836192853,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.336089210679394e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7491339625234058,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7643672639035217,16,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.7206041318880774,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.011041812780394011,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,7,1.8916363480287282,-1.1222874125609108,8,0.7648064837203896,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.785877152030508e-07,0.5984797296838529,4.181649626398167e-07,291,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,-0.952190093153495,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.168761350373096e-07,283,3.335009080298477e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7132814869219393,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,27,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.48081313101251605,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8509945615216383,-1.1222874125609108,8,0.7643570416694682,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
3.4449753253075703e-07,0.5984797296838529,4.181649626398167e-07,283,3.3453197011185337e-07,8,1.8916363480287282,-1.1222874125609108,8,0.7660651685771098,17,reflection_band,1500.0,5.0,20,0.5,0.2,0.3
